entity,year,total_pop,continent,kg_apple_prod_capita_year,phd_awards,cal_frm_animl_prot,cal_frm_plnt_prot,cal_frm_fat,cal_frm_carbs,fruit_consumed_kg_pc_year,gdp_capita_year,life_expectancy,deaths_neoplasms,daly,percent_prevalence_depressive_disorders
Japan,1912,50219623,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,1913,50816410,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,1914,51420287,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,1915,52031339,Asia,NA,NA,NA,NA,NA,NA,NA,NA,40.899441,NA,NA,NA
Japan,1916,52649651,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,1917,53275310,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,1918,53917172,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,1919,54589358,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,1920,55292553,Asia,NA,NA,NA,NA,NA,NA,NA,NA,42.044319,NA,NA,NA
Japan,1921,56027453,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,1922,56794767,Asia,NA,NA,NA,NA,NA,NA,NA,NA,42.616322,NA,NA,NA
Japan,1923,57595218,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,1924,58406950,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,1925,59230123,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,1926,60064898,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,1927,60911437,Asia,NA,NA,NA,NA,NA,NA,NA,NA,45.659359,NA,NA,NA
Japan,1928,61769908,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,1929,62625034,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,1930,63476570,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,1931,64324264,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,1932,65167857,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,1933,66007085,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,1934,66857121,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,1935,67718104,Asia,NA,NA,NA,NA,NA,NA,NA,NA,48.242481,NA,NA,NA
Japan,1936,68590174,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,1937,69473475,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,1938,70368151,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,1939,71289751,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,1940,72238836,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,1941,73215978,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,1942,74221759,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,1943,75256772,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,1944,76306218,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,1945,77370299,Asia,NA,NA,NA,NA,NA,NA,NA,NA,30.5368,NA,NA,NA
Japan,1946,78449218,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,1947,79543183,Asia,NA,NA,NA,NA,NA,NA,NA,NA,51.689999,NA,NA,NA
Japan,1948,80652402,Asia,NA,NA,NA,NA,NA,NA,NA,NA,56.830002,NA,NA,NA
Japan,1949,81738956,Asia,NA,NA,NA,NA,NA,NA,NA,NA,57.709999,NA,NA,NA
Japan,1950,82802084,Asia,NA,NA,NA,NA,NA,NA,NA,NA,61.152,NA,NA,NA
Japan,1951,84316265,Asia,NA,NA,NA,NA,NA,NA,NA,NA,61.583,NA,NA,NA
Japan,1952,85659438,Asia,NA,NA,NA,NA,NA,NA,NA,NA,62.427,NA,NA,NA
Japan,1953,86869979,Asia,NA,NA,NA,NA,NA,NA,NA,NA,63.234,NA,NA,NA
Japan,1954,87980574,Asia,NA,NA,NA,NA,NA,NA,NA,NA,64.005,NA,NA,NA
Japan,1955,89018255,Asia,NA,NA,NA,NA,NA,NA,NA,NA,64.739,NA,NA,NA
Japan,1956,90004180,Asia,NA,NA,NA,NA,NA,NA,NA,NA,65.437,NA,NA,NA
Japan,1957,90953812,Asia,NA,NA,NA,NA,NA,NA,NA,NA,66.099,NA,NA,NA
Japan,1958,91877637,Asia,NA,NA,NA,NA,NA,NA,NA,NA,66.727,NA,NA,NA
Japan,1959,92782242,Asia,NA,NA,NA,NA,NA,NA,NA,NA,67.322,NA,NA,NA
Japan,1960,93673612,Asia,NA,NA,NA,NA,NA,NA,NA,NA,67.887,NA,NA,NA
Japan,2020,126476458,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,2021,126050796,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1961,973983,Asia,4.23,NA,29.72,184.68,378.09,1513.51,223.94020000000003,NA,53.438,NA,NA,NA
Jordan,1962,1010647,Asia,5.81,NA,32.84,184.28,387.36,1539.52,236.73600000000005,NA,54.22,NA,NA,NA
Jordan,1963,1050212,Asia,5.11,NA,35.24,188.76,402.57,1542.43,225.0362,NA,54.995,NA,NA,NA
Jordan,1964,1102404,Asia,9.14,NA,36.88,185.92,409.23,1455.97,242.49,NA,55.765,NA,NA,NA
Jordan,1965,1173603,Asia,12.76,NA,41.64,180.56,414.99,1520.81,272.57520000000005,NA,56.526,NA,NA,NA
Jordan,1966,1267063,Asia,10.4,NA,41.6,176.64,414.36,1539.4,238.4896,NA,57.279,NA,NA,NA
Jordan,1967,1378995,Asia,7.11,NA,30.68,170.84,398.79,1445.69,243.3668,NA,58.022,NA,NA,NA
Jordan,1968,1500168,Asia,11.24,NA,50.84,182.12,451.17,1494.87,194.3208,NA,58.752,NA,NA,NA
Jordan,1969,1617427,Asia,6.09,NA,59.08,190.16,449.46,1511.3,147.7682,NA,59.468,NA,NA,NA
Jordan,1970,1721315,Asia,5.05,NA,47.52,183.44,444.33,1487.71,120.2038,NA,60.171,NA,NA,NA
Jordan,1971,1809193,Asia,5.69,NA,54.28,184.84,475.02,1479.86,107.3532,NA,60.864,NA,NA,NA
Jordan,1972,1883923,Asia,5.78,NA,51.32,183.88,481.05,1475.75,101.38,NA,61.545,NA,NA,NA
Jordan,1973,1948443,Asia,8.2,NA,62.84,178.6,471.69,1431.87,111.0248,NA,62.215,NA,NA,NA
Jordan,1974,2007735,Asia,6.08,NA,51,180.64,444.6,1493.76,125.71120000000002,NA,62.869,NA,NA,NA
Jordan,1975,2065916,Asia,4.23,NA,54.92,183.88,438.93,1460.27,74.7472,NA,63.502,NA,NA,NA
Jordan,1976,2123180,Asia,9.01,NA,55.08,179.8,455.04,1584.08,101.7636,NA,64.108,NA,NA,NA
Jordan,1977,2179361,Asia,3.86,NA,60.6,180.04,463.5,1641.86,160.18040000000002,NA,64.683,NA,NA,NA
Jordan,1978,2237936,Asia,5.58,NA,72.24,183.28,517.5,1664.98,147.9052,NA,65.224,NA,NA,NA
Jordan,1979,2303116,Asia,8.61,NA,71.4,179.96,517.14,1726.5,127.46480000000004,NA,65.731,NA,NA,NA
Jordan,1980,2377997,Asia,9.41,NA,72.8,186,538.11,1745.09,131.0542,NA,66.207,NA,NA,NA
Jordan,1981,2464870,Asia,8.88,NA,79.88,188.32,557.82,1763.98,128.3142,NA,66.656,NA,NA,NA
Jordan,1982,2563525,Asia,14.15,NA,87.44,189.56,577.35,1736.65,180.8126,NA,67.086,NA,NA,NA
Jordan,1983,2671413,Asia,15.15,NA,88.24,195.88,565.65,1721.23,182.31960000000004,NA,67.5,NA,NA,NA
Jordan,1984,2784457,Asia,9,NA,93.4,194.28,594.99,1720.33,123.1082,NA,67.899,NA,NA,NA
Jordan,1985,2900055,Asia,16.74,NA,106.44,194.8,612.36,1737.4,152.31660000000002,NA,68.283,NA,NA,NA
Jordan,1986,3015294,Asia,10.07,NA,97.24,190.8,611.55,1711.41,132.99960000000002,NA,68.649,NA,NA,NA
Jordan,1987,3131800,Asia,5.49,NA,94.48,196.88,614.7,1751.94,163.441,NA,68.992,NA,NA,NA
Jordan,1988,3256552,Asia,5.09,NA,96.8,196.96,637.11,1742.13,203.2532,NA,69.311,NA,NA,NA
Jordan,1989,3399333,Asia,5,NA,73.36,198.76,567.72,1800.16,179.25080000000003,NA,69.604,NA,NA,NA
Jordan,2018,9965322,Asia,NA,NA,NA,NA,NA,NA,NA,10013.3976633388,74.405,NA,NA,NA
Jordan,2019,10101697,Asia,NA,NA,NA,NA,NA,NA,NA,10071.379888314,74.526,NA,NA,NA
Jordan,2020,10203140,Asia,NA,NA,NA,NA,NA,NA,NA,9816.55452971638,NA,NA,NA,NA
Jordan,1901,274126,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1902,277021,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1903,280537,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1904,284096,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1905,287699,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1906,291346,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1907,295038,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1908,298775,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1909,299400,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1910,297003,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1911,291670,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1912,283483,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1913,272521,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1914,261981,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1915,251848,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1916,242105,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1917,232738,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1918,224249,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1919,218525,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1920,215519,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1921,215190,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1922,217498,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1923,222406,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1924,227425,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1925,232557,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1926,237804,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1927,243171,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1928,248658,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1929,253096,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1930,256461,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1931,258730,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1932,259877,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1933,259877,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1934,259877,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1935,259877,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1936,259877,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1937,259877,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1938,259877,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1939,263237,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1940,270174,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1941,280919,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1942,295718,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1943,314834,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1944,335186,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1945,356853,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1946,379921,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1947,404480,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1948,430627,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1949,456281,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,1950,481319,Asia,NA,NA,NA,NA,NA,NA,NA,NA,44.763,NA,NA,NA
Jordan,1951,536398,Asia,NA,NA,NA,NA,NA,NA,NA,NA,45.198,NA,NA,NA
Jordan,1952,576275,Asia,NA,NA,NA,NA,NA,NA,NA,NA,46.064,NA,NA,NA
Jordan,1953,609980,Asia,NA,NA,NA,NA,NA,NA,NA,NA,46.92,NA,NA,NA
Jordan,1954,644124,Asia,NA,NA,NA,NA,NA,NA,NA,NA,47.767,NA,NA,NA
Jordan,1955,682975,Asia,NA,NA,NA,NA,NA,NA,NA,NA,48.603,NA,NA,NA
Jordan,1956,728205,Asia,NA,NA,NA,NA,NA,NA,NA,NA,49.43,NA,NA,NA
Jordan,1957,779111,Asia,NA,NA,NA,NA,NA,NA,NA,NA,50.248,NA,NA,NA
Jordan,1958,832979,Asia,NA,NA,NA,NA,NA,NA,NA,NA,51.057,NA,NA,NA
Jordan,1959,885586,Asia,NA,NA,NA,NA,NA,NA,NA,NA,51.858,NA,NA,NA
Jordan,1960,933102,Asia,NA,NA,NA,NA,NA,NA,NA,NA,52.651,NA,NA,NA
Jordan,2021,10269022,Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1961,8377693,Africa,0.14,NA,65.08,213.72,323.19,1647.01,144.9734,NA,47.417,NA,NA,NA
Kenya,1962,8647002,Africa,0.13,NA,63.68,213.88,319.5,1654.94,145.3296,NA,48.058,NA,NA,NA
Kenya,1963,8928510,Africa,0.11,NA,57.68,201.76,302.67,1581.89,137.274,NA,48.674,NA,NA,NA
Kenya,1964,9222692,Africa,0.08,NA,60.24,205.16,313.92,1612.68,157.961,NA,49.261,NA,NA,NA
Kenya,1965,9530163,Africa,0.06,NA,61.8,218.04,334.8,1692.36,129.2732,NA,49.821,NA,NA,NA
Kenya,1966,9851453,Africa,0.06,NA,59.76,216.84,319.23,1700.17,125.5742,NA,50.364,NA,NA,NA
Kenya,1967,10187487,Africa,0.07,NA,58.12,218.2,310.86,1695.82,119.2722,NA,50.902,NA,NA,NA
Kenya,1968,10539909,Africa,0.05,NA,58.64,217.8,321.3,1709.26,116.2034,NA,51.446,NA,NA,NA
Kenya,1969,10910677,Africa,0.06,NA,58.32,225.12,331.2,1745.36,112.477,NA,51.998,NA,NA,NA
Kenya,1970,11301394,Africa,0.05,NA,61.64,216.56,323.91,1697.89,111.0796,NA,52.557,NA,NA,NA
Kenya,1971,11713046,Africa,0.03,NA,62.68,213.16,336.96,1689.2,107.59980000000002,NA,53.118,NA,NA,NA
Kenya,1972,12146070,Africa,0.03,NA,60.8,218.72,339.12,1731.36,106.0106,NA,53.674,NA,NA,NA
Kenya,1973,12600799,Africa,0.03,NA,57.8,213.2,323.19,1709.81,103.3802,NA,54.218,NA,NA,NA
Kenya,1974,13077341,Africa,0.02,NA,57.4,212.68,324.99,1720.93,101.2978,NA,54.749,NA,NA,NA
Kenya,1975,13575898,Africa,0.01,NA,56.04,217.72,333.18,1705.06,71.67840000000001,NA,55.273,NA,NA,NA
Kenya,1976,14096258,Africa,0.01,NA,56.28,220.76,358.83,1708.13,70.5276,NA,55.802,NA,NA,NA
Kenya,1977,14638887,Africa,0.01,NA,63.48,214.24,378.45,1701.83,70.3632,NA,56.337,NA,NA,NA
Kenya,1978,15205381,Africa,0.01,NA,64.68,211.2,389.7,1698.42,71.87020000000001,NA,56.872,NA,NA,NA
Kenya,1979,15797771,Africa,0.01,NA,65,196.44,380.97,1672.59,158.4542,NA,57.393,NA,NA,NA
Kenya,1980,16417203,Africa,0.01,NA,62.44,187.6,391.59,1651.37,156.454,NA,57.881,NA,NA,NA
Kenya,1981,17063870,Africa,0.01,NA,57.04,187.08,393.39,1630.49,152.6728,NA,58.316,NA,NA,NA
Kenya,1982,17736326,Africa,0,NA,62.2,184.16,393.3,1619.34,149.8232,NA,58.676,NA,NA,NA
Kenya,1983,18431760,Africa,0,NA,65.96,182.16,382.23,1577.65,133.98600000000002,NA,58.94,NA,NA,NA
Kenya,1984,19146403,Africa,0,NA,65.56,169.44,370.89,1433.11,133.62980000000002,NA,59.093,NA,NA,NA
Kenya,1985,19877078,Africa,0,NA,65.24,173.32,374.58,1570.86,131.794,NA,59.12,NA,NA,NA
Kenya,1986,20622560,Africa,0,NA,69.4,178.12,390.42,1588.06,135.43820000000002,NA,59.01,NA,NA,NA
Kenya,1987,21382111,Africa,0,NA,72.92,166.72,389.43,1508.93,130.4788,NA,58.773,NA,NA,NA
Kenya,1988,22153685,Africa,0,NA,76.04,160.88,394.83,1440.25,120.25860000000002,NA,58.422,NA,NA,NA
Kenya,1989,22935088,Africa,0,NA,75.08,164.96,409.32,1459.64,123.5466,NA,57.967,NA,NA,NA
Kenya,2018,51392570,Africa,NA,NA,NA,NA,NA,NA,NA,4203.83827267811,66.342,NA,NA,NA
Kenya,2019,52573967,Africa,NA,NA,NA,NA,NA,NA,NA,4329.87188383259,66.699,NA,NA,NA
Kenya,2020,53771300,Africa,NA,NA,NA,NA,NA,NA,NA,4220.44024846369,NA,NA,NA,NA
Kenya,1901,4074560,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1902,4044003,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1903,4011216,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1904,3978695,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1905,3946438,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1906,3914442,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1907,3882706,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1908,3851226,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1909,3824549,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1910,3802626,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1911,3785406,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1912,3772844,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1913,3764889,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1914,3756952,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1915,3749031,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1916,3741127,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1917,3733240,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1918,3725773,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1919,3732423,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1920,3753401,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1921,3788921,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1922,3839203,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1923,3904470,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1924,3970846,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1925,4038350,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1926,4107002,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1927,4176821,Africa,NA,NA,NA,NA,NA,NA,NA,NA,23.924801,NA,NA,NA
Kenya,1928,4247827,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1929,4317405,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1930,4385493,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1931,4452030,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1932,4516949,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1933,4580186,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1934,4644309,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1935,4709329,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1936,4775260,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1937,4842114,Africa,NA,NA,NA,NA,NA,NA,NA,NA,26.3736,NA,NA,NA
Kenya,1938,4909903,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1939,4982680,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1940,5060586,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1941,5143767,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1942,5232373,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1943,5326555,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1944,5422433,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1945,5520037,Africa,NA,NA,NA,NA,NA,NA,NA,NA,28.822399,NA,NA,NA
Kenya,1946,5619398,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1947,5720547,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1948,5823517,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1949,5942026,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,1950,6076757,Africa,NA,NA,NA,NA,NA,NA,NA,NA,41.802,NA,NA,NA
Kenya,1951,6242107,Africa,NA,NA,NA,NA,NA,NA,NA,NA,41.971,NA,NA,NA
Kenya,1952,6415955,Africa,NA,NA,NA,NA,NA,NA,NA,NA,42.333,NA,NA,NA
Kenya,1953,6598172,Africa,NA,NA,NA,NA,NA,NA,NA,NA,42.742,NA,NA,NA
Kenya,1954,6788705,Africa,NA,NA,NA,NA,NA,NA,NA,NA,43.198,NA,NA,NA
Kenya,1955,6987658,Africa,NA,NA,NA,NA,NA,NA,NA,NA,43.7,NA,NA,NA
Kenya,1956,7195224,Africa,NA,NA,NA,NA,NA,NA,NA,NA,44.247,NA,NA,NA
Kenya,1957,7411766,Africa,NA,NA,NA,NA,NA,NA,NA,NA,44.834,NA,NA,NA
Kenya,1958,7637725,Africa,NA,NA,NA,NA,NA,NA,NA,NA,45.456,NA,NA,NA
Kenya,1959,7873623,Africa,NA,NA,NA,NA,NA,NA,NA,NA,46.102,NA,NA,NA
Kenya,1960,8120082,Africa,NA,NA,NA,NA,NA,NA,NA,NA,46.76,NA,NA,NA
Kenya,2021,54985702,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Laos,1961,2170340,Asia,0,NA,21.24,175.88,165.33,1590.55,69.322,NA,43.511,NA,NA,NA
Laos,1962,2221123,Asia,0,NA,24.16,172.56,164.16,1563.12,69.2672,NA,43.817,NA,NA,NA
Laos,1963,2273352,Asia,0,NA,23.08,175.16,163.62,1584.14,69.048,NA,44.121,NA,NA,NA
Laos,1964,2327137,Asia,0,NA,24.32,178.28,179.73,1611.67,68.363,NA,44.424,NA,NA,NA
Laos,1965,2382586,Asia,0,NA,26.2,178.28,189.81,1620.71,68.911,NA,44.728,NA,NA,NA
Laos,1966,2439197,Asia,0,NA,28.32,179.48,194.49,1633.71,70.69200000000001,NA,45.033,NA,NA,NA
Laos,1967,2496927,Asia,0,NA,29.84,177.92,196.74,1627.5,69.8974,NA,45.34,NA,NA,NA
Laos,1968,2556845,Asia,0,NA,29.04,178.24,197.73,1632.99,68.911,NA,45.65,NA,NA,NA
Laos,1969,2620448,Asia,0,NA,26.72,173.76,188.1,1596.42,72.06200000000001,NA,45.962,NA,NA,NA
Laos,1970,2688429,Asia,0.01,NA,28.36,176.92,186.3,1627.42,74.665,NA,46.273,NA,NA,NA
Laos,1971,2762264,Asia,0.01,NA,26.2,177.48,185.58,1628.74,69.2672,NA,46.578,NA,NA,NA
Laos,1972,2840842,Asia,0.01,NA,24.96,176.72,183.33,1618.99,69.4864,NA,46.876,NA,NA,NA
Laos,1973,2919288,Asia,0.01,NA,22.64,176,173.52,1618.84,67.76020000000001,NA,47.166,NA,NA,NA
Laos,1974,2990963,Asia,0,NA,20.64,173.24,165.6,1593.52,67.13000000000001,NA,47.449,NA,NA,NA
Laos,1975,3051583,Asia,0,NA,21.04,171,158.49,1582.47,59.348400000000005,NA,47.722,NA,NA,NA
Laos,1976,3098962,Asia,0,NA,21.64,169.72,165.69,1589.95,62.17060000000001,NA,47.985,NA,NA,NA
Laos,1977,3135839,Asia,0,NA,20.28,178.92,168.75,1661.05,60.9102,NA,48.244,NA,NA,NA
